AIRCRAFT,PHASE_OF_FLIGHT,SPECIES,TIME_OF_DAY,HEIGHT,DAMAGE_SEVERITY
UNKNOWN,Approach,Thrushes,UNKNOWN,7000,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,Take-off run,Rough-legged hawk,UNKNOWN,0,0
UNKNOWN,Take-off run,Unknown bird - medium,UNKNOWN,0,0
UNKNOWN,Local,Peregrine falcon,UNKNOWN,-1,0
UNKNOWN,nan,Zenaida dove,UNKNOWN,-1,0
UNKNOWN,nan,Unknown bird,UNKNOWN,-1,0
UNKNOWN,nan,Northern flicker,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,Take-off run,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,nan,Coyote,UNKNOWN,-1,0
UNKNOWN,nan,Red-tailed hawk,UNKNOWN,-1,0
UNKNOWN,Descent,Unknown bird,UNKNOWN,-1,0
UNKNOWN,nan,Barn owl,UNKNOWN,-1,0
UNKNOWN,Climb,European starling,UNKNOWN,10,0
UNKNOWN,nan,Least sandpiper,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird,UNKNOWN,200,0
UNKNOWN,nan,Sooty tern,UNKNOWN,-1,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,Take-off run,Mourning dove,UNKNOWN,0,0
UNKNOWN,nan,Red-tailed hawk,UNKNOWN,-1,0
UNKNOWN,Approach,Barn swallow,UNKNOWN,2,0
UNKNOWN,nan,Perching birds (y),UNKNOWN,-1,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,Barn owl,UNKNOWN,-1,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,Common grackle,UNKNOWN,-1,0
UNKNOWN,Approach,Great horned owl,UNKNOWN,3000,1
UNKNOWN,Landing Roll,Mourning dove,UNKNOWN,0,0
UNKNOWN,Take-off run,Western sandpiper,UNKNOWN,0,0
UNKNOWN,Landing Roll,Gulls,UNKNOWN,0,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,3400,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,4000,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,4000,0
UNKNOWN,Climb,Gulls,UNKNOWN,20,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,1300,0
UNKNOWN,nan,Rock pigeon,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,3500,0
UNKNOWN,Landing Roll,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,Landing Roll,Yellow-rumped warbler,UNKNOWN,0,0
UNKNOWN,nan,Coyote,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,400,0
UNKNOWN,En Route,Swallows,UNKNOWN,500,0
UNKNOWN,Take-off run,Eastern meadowlark,UNKNOWN,0,0
UNKNOWN,nan,Barn swallow,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,1600,0
UNKNOWN,En Route,Unknown bird - large,UNKNOWN,1000,2
UNKNOWN,Landing Roll,Zebra dove,UNKNOWN,0,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,Descent,Unknown bird - small,UNKNOWN,8000,1
UNKNOWN,Approach,Red-tailed hawk,UNKNOWN,-1,1
UNKNOWN,Approach,American kestrel,UNKNOWN,20,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Cliff swallow,UNKNOWN,0,0
UNKNOWN,nan,European starling,UNKNOWN,-1,0
UNKNOWN,Approach,Microbats,UNKNOWN,30,0
UNKNOWN,Approach,Yellow-rumped warbler,UNKNOWN,-1,0
UNKNOWN,En Route,Unknown bird - medium,UNKNOWN,1000,1
UNKNOWN,nan,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,nan,Common poorwill,UNKNOWN,-1,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,nan,Black-tailed prairie dog,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - medium,UNKNOWN,300,0
UNKNOWN,nan,Killdeer,UNKNOWN,-1,0
UNKNOWN,Climb,Ring-billed gull,UNKNOWN,200,0
UNKNOWN,nan,American crow,UNKNOWN,-1,0
UNKNOWN,nan,Muskrat,UNKNOWN,-1,0
UNKNOWN,Approach,Ducks,UNKNOWN,7000,0
UNKNOWN,Take-off run,Mourning dove,UNKNOWN,0,0
UNKNOWN,Approach,American coot,UNKNOWN,2300,0
UNKNOWN,Landing Roll,Mourning dove,UNKNOWN,0,0
UNKNOWN,nan,Swainson's thrush,UNKNOWN,-1,0
UNKNOWN,Take-off run,Rock pigeon,UNKNOWN,0,0
UNKNOWN,nan,Red-tailed hawk,UNKNOWN,-1,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,nan,Meadowlarks,UNKNOWN,-1,0
UNKNOWN,nan,Unknown bird,UNKNOWN,-1,0
UNKNOWN,nan,Chimney swift,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,3000,0
UNKNOWN,Take-off run,Horned lark,UNKNOWN,0,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,3000,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,Parked,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,Approach,Brown-headed cowbird,UNKNOWN,-1,0
UNKNOWN,Landing Roll,European starling,UNKNOWN,0,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - large,UNKNOWN,5500,0
UNKNOWN,Take-off run,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,4000,0
UNKNOWN,Climb,Red-winged blackbird,UNKNOWN,5,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,500,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,5,0
UNKNOWN,nan,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,3000,0
UNKNOWN,nan,Brazilian free-tailed bat,UNKNOWN,-1,0
UNKNOWN,nan,Unknown bird,UNKNOWN,-1,0
UNKNOWN,nan,Barn owl,UNKNOWN,-1,0
UNKNOWN,Landing Roll,European starling,UNKNOWN,0,0
UNKNOWN,En Route,Unknown bird - large,UNKNOWN,500,0
UNKNOWN,Approach,Chimney swift,UNKNOWN,-1,0
UNKNOWN,Descent,Unknown bird,UNKNOWN,6000,0
UNKNOWN,Landing Roll,Barn swallow,UNKNOWN,0,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,nan,Rock pigeon,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,3000,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,700,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Unknown bird,UNKNOWN,0,0
UNKNOWN,Climb,Unknown bird - medium,UNKNOWN,100,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,290,0
UNKNOWN,nan,Barn owl,UNKNOWN,-1,0
UNKNOWN,nan,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,100,0
UNKNOWN,Take-off run,Red-tailed hawk,UNKNOWN,0,0
UNKNOWN,nan,Unknown bird,UNKNOWN,-1,0
UNKNOWN,nan,"Herons, egrets, bitterns",UNKNOWN,-1,0
UNKNOWN,nan,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,5000,0
UNKNOWN,Landing Roll,Ring-billed gull,UNKNOWN,0,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,Approach,Sparrows,UNKNOWN,500,0
UNKNOWN,nan,American kestrel,UNKNOWN,-1,0
UNKNOWN,Take-off run,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,nan,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Approach,Cedar waxwing,UNKNOWN,-1,0
UNKNOWN,nan,American kestrel,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,50,0
UNKNOWN,Landing Roll,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,nan,Great blue heron,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,400,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,nan,Red-tailed hawk,UNKNOWN,-1,0
UNKNOWN,Take-off run,Western meadowlark,UNKNOWN,0,0
UNKNOWN,nan,Barn swallow,UNKNOWN,-1,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,2000,0
UNKNOWN,Approach,House sparrow,UNKNOWN,5,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,600,0
UNKNOWN,Climb,Gulls,UNKNOWN,350,0
UNKNOWN,nan,American kestrel,UNKNOWN,-1,0
UNKNOWN,Take-off run,Gulls,UNKNOWN,0,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,1000,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,5,0
UNKNOWN,Landing Roll,Barn owl,UNKNOWN,0,0
UNKNOWN,Take-off run,Unknown bird,UNKNOWN,0,0
UNKNOWN,Approach,Unknown bird,UNKNOWN,500,0
UNKNOWN,nan,Microbats,UNKNOWN,-1,0
UNKNOWN,Take-off run,Eastern meadowlark,UNKNOWN,0,0
UNKNOWN,Landing Roll,Kentucky warbler,UNKNOWN,0,0
UNKNOWN,nan,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,nan,Gadwall,UNKNOWN,-1,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,nan,Barn swallow,UNKNOWN,-1,0
UNKNOWN,nan,Dickcissel,UNKNOWN,-1,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Barn swallow,UNKNOWN,0,0
UNKNOWN,Approach,White-faced ibis,UNKNOWN,6000,0
UNKNOWN,nan,Scaly-breasted munia,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Killdeer,UNKNOWN,0,0
UNKNOWN,nan,Gulls,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Take-off run,European starling,UNKNOWN,0,0
UNKNOWN,nan,American kestrel,UNKNOWN,-1,0
UNKNOWN,nan,Savannah sparrow,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Unknown bird - large,UNKNOWN,0,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,2500,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,nan,Barn swallow,UNKNOWN,-1,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,European starling,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,1000,0
UNKNOWN,Climb,American crow,UNKNOWN,600,0
UNKNOWN,nan,Cliff swallow,UNKNOWN,-1,0
UNKNOWN,nan,Killdeer,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Bank swallow,UNKNOWN,0,0
UNKNOWN,Take-off run,Red-shouldered hawk,UNKNOWN,0,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,Approach,Mourning dove,UNKNOWN,50,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,600,0
UNKNOWN,nan,Meadowlarks,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,500,0
UNKNOWN,Approach,Snow goose,UNKNOWN,1500,0
UNKNOWN,Landing Roll,Unknown bird,UNKNOWN,0,0
UNKNOWN,Approach,Little brown bat,UNKNOWN,50,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,2,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,200,0
UNKNOWN,nan,Brazilian free-tailed bat,UNKNOWN,-1,0
UNKNOWN,Take-off run,Unknown bird,UNKNOWN,0,0
UNKNOWN,nan,Pacific golden-plover,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,1500,0
UNKNOWN,nan,Microbats,UNKNOWN,-1,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,Approach,European starling,UNKNOWN,40,0
UNKNOWN,Approach,Herring gull,UNKNOWN,10,0
UNKNOWN,nan,Thrushes,UNKNOWN,-1,0
UNKNOWN,Descent,Western meadowlark,UNKNOWN,7000,2
UNKNOWN,Approach,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Take-off run,Coyote,UNKNOWN,0,0
UNKNOWN,Landing Roll,Green heron,UNKNOWN,0,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,nan,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,3400,0
UNKNOWN,nan,Western meadowlark,UNKNOWN,-1,0
UNKNOWN,Approach,Ducks,UNKNOWN,1800,0
UNKNOWN,nan,American kestrel,UNKNOWN,-1,0
UNKNOWN,Take-off run,Barn swallow,UNKNOWN,0,0
UNKNOWN,nan,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,Take-off run,Cliff swallow,UNKNOWN,0,0
UNKNOWN,Approach,Killdeer,UNKNOWN,100,0
UNKNOWN,nan,Barn swallow,UNKNOWN,-1,0
UNKNOWN,Approach,Gulls,UNKNOWN,700,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,Western kingbird,UNKNOWN,-1,0
UNKNOWN,Descent,Band-tailed pigeon,UNKNOWN,-1,2
UNKNOWN,Approach,Unknown bird,UNKNOWN,-1,0
UNKNOWN,nan,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,Take-off run,Killdeer,UNKNOWN,0,0
UNKNOWN,Climb,Tree swallow,UNKNOWN,100,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,50,0
UNKNOWN,nan,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Approach,Rock pigeon,UNKNOWN,50,0
UNKNOWN,nan,Marsh wren,UNKNOWN,-1,0
UNKNOWN,Approach,Cedar waxwing,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,20,0
UNKNOWN,nan,Great-tailed grackle,UNKNOWN,-1,0
UNKNOWN,nan,Western meadowlark,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - large,UNKNOWN,3000,0
UNKNOWN,Approach,Canada goose,UNKNOWN,50,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,1000,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,25,0
UNKNOWN,nan,European starling,UNKNOWN,-1,0
UNKNOWN,nan,European starling,UNKNOWN,-1,0
UNKNOWN,nan,Rock pigeon,UNKNOWN,-1,0
UNKNOWN,nan,American crow,UNKNOWN,-1,0
UNKNOWN,Climb,Gulls,UNKNOWN,300,0
UNKNOWN,Take-off run,Tree swallow,UNKNOWN,0,0
UNKNOWN,Landing Roll,Ring-billed gull,UNKNOWN,0,0
UNKNOWN,Landing Roll,Bonin petrel,UNKNOWN,0,0
UNKNOWN,Landing Roll,Tree swallow,UNKNOWN,0,0
UNKNOWN,nan,Killdeer,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Cliff swallow,UNKNOWN,0,0
UNKNOWN,LANDING ROLL,Unknown bird,UNKNOWN,0,0
UNKNOWN,nan,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,nan,Black-tailed prairie dog,UNKNOWN,-1,0
UNKNOWN,nan,Tennessee warbler,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,200,0
UNKNOWN,nan,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Peregrine falcon,UNKNOWN,0,0
UNKNOWN,Climb,Semipalmated plover,UNKNOWN,700,0
UNKNOWN,nan,Cliff swallow,UNKNOWN,-1,0
UNKNOWN,Approach,Wood thrush,UNKNOWN,1300,0
UNKNOWN,nan,Rock pigeon,UNKNOWN,-1,0
UNKNOWN,Climb,Yellow-bellied flycatcher,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird,UNKNOWN,-1,0
UNKNOWN,nan,American kestrel,UNKNOWN,-1,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,Approach,American robin,UNKNOWN,900,0
UNKNOWN,Approach,Unknown bird - large,UNKNOWN,500,0
UNKNOWN,nan,Rock pigeon,UNKNOWN,-1,0
UNKNOWN,nan,Red-tailed hawk,UNKNOWN,-1,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,nan,Unknown bird - large,UNKNOWN,-1,0
UNKNOWN,Take-off run,Unknown bird,UNKNOWN,0,0
UNKNOWN,nan,European starling,UNKNOWN,-1,0
UNKNOWN,Approach,Killdeer,UNKNOWN,10,0
UNKNOWN,Approach,Unknown bird,UNKNOWN,-1,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,Climb,Snow bunting,UNKNOWN,100,0
UNKNOWN,Landing Roll,Barn swallow,UNKNOWN,0,0
UNKNOWN,nan,American robin,UNKNOWN,-1,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,100,0
UNKNOWN,nan,Striped skunk,UNKNOWN,-1,0
UNKNOWN,Approach,Harris's sparrow,UNKNOWN,1000,0
UNKNOWN,Climb,Unknown bird - medium,UNKNOWN,3500,0
UNKNOWN,nan,Desert cottontail,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,2000,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,400,0
UNKNOWN,nan,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Arrival,Swallows,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,400,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,Red-tailed hawk,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - large,UNKNOWN,2500,1
UNKNOWN,Climb,Rock pigeon,UNKNOWN,20,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,2200,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,Sparrows,UNKNOWN,-1,0
UNKNOWN,nan,Desert cottontail,UNKNOWN,-1,0
UNKNOWN,nan,Killdeer,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,50,0
UNKNOWN,Climb,European starling,UNKNOWN,50,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,20,0
UNKNOWN,Taxi,Horned lark,UNKNOWN,0,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,8,0
UNKNOWN,Landing Roll,Coyote,UNKNOWN,0,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,Climb,Blue-gray gnatcatcher,UNKNOWN,4000,0
UNKNOWN,nan,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,10,0
UNKNOWN,nan,Purple martin,UNKNOWN,-1,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Savannah sparrow,UNKNOWN,0,0
UNKNOWN,Take-off run,Unknown bird,UNKNOWN,0,0
UNKNOWN,nan,White-crowned sparrow,UNKNOWN,-1,0
UNKNOWN,nan,Common nighthawk,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird,UNKNOWN,100,0
UNKNOWN,Approach,White-throated sparrow,UNKNOWN,1000,0
UNKNOWN,Climb,Canada goose,UNKNOWN,50,2
UNKNOWN,Approach,Turkey vulture,UNKNOWN,500,0
UNKNOWN,nan,Eastern towhee,UNKNOWN,-1,0
UNKNOWN,nan,Killdeer,UNKNOWN,-1,0
UNKNOWN,nan,Yellow-throated warbler,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Barn swallow,UNKNOWN,0,0
UNKNOWN,Approach,Savannah sparrow,UNKNOWN,20,0
UNKNOWN,nan,American robin,UNKNOWN,-1,0
UNKNOWN,nan,Killdeer,UNKNOWN,-1,0
UNKNOWN,nan,Killdeer,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,Take-off run,Kentucky warbler,UNKNOWN,0,0
UNKNOWN,nan,Gulls,UNKNOWN,-1,0
UNKNOWN,Descent,Unknown bird - medium,UNKNOWN,500,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,-1,0
UNKNOWN,Take-off run,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,nan,Pacific golden-plover,UNKNOWN,-1,0
UNKNOWN,Take-off run,Unknown bird,UNKNOWN,0,0
UNKNOWN,Approach,Red-tailed hawk,UNKNOWN,5,0
UNKNOWN,DEPARTURE,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Approach,Canada goose,UNKNOWN,2200,2
UNKNOWN,nan,American kestrel,UNKNOWN,-1,0
UNKNOWN,nan,Yellow-bellied sapsucker,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,3200,0
UNKNOWN,nan,Northern harrier,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Mourning dove,UNKNOWN,0,0
UNKNOWN,Climb,Unknown bird - small,UNKNOWN,300,0
UNKNOWN,nan,Red bat,UNKNOWN,-1,0
UNKNOWN,nan,Barn swallow,UNKNOWN,-1,0
UNKNOWN,En Route,Gulls,UNKNOWN,-1,0
UNKNOWN,En Route,Unknown bird - small,UNKNOWN,-1,0
UNKNOWN,nan,Wood warblers,UNKNOWN,-1,0
UNKNOWN,nan,American kestrel,UNKNOWN,-1,0
UNKNOWN,Take-off run,Swallows,UNKNOWN,0,0
UNKNOWN,nan,American kestrel,UNKNOWN,-1,0
UNKNOWN,nan,Townsend's warbler,UNKNOWN,-1,0
UNKNOWN,nan,Black-tailed jackrabbit,UNKNOWN,-1,0
UNKNOWN,Take-off run,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,Take-off run,Unknown bird,UNKNOWN,0,0
UNKNOWN,Arrival,Western meadowlark,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Unknown bird - medium,UNKNOWN,0,0
UNKNOWN,Take-off run,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,En Route,Gulls,UNKNOWN,150,0
UNKNOWN,nan,Snow bunting,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,5400,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,200,0
UNKNOWN,Approach,Perching birds (y),UNKNOWN,1500,0
UNKNOWN,Landing Roll,European starling,UNKNOWN,0,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Rock pigeon,UNKNOWN,0,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,200,0
UNKNOWN,nan,Bank swallow,UNKNOWN,-1,0
UNKNOWN,nan,Horned lark,UNKNOWN,-1,0
UNKNOWN,nan,Killdeer,UNKNOWN,-1,0
UNKNOWN,nan,Wilson's snipe,UNKNOWN,-1,0
UNKNOWN,En Route,Baltimore oriole,UNKNOWN,700,2
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,4300,0
UNKNOWN,Approach,Mourning dove,UNKNOWN,-1,0
UNKNOWN,Take-off run,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,nan,Yellow bittern,UNKNOWN,-1,0
UNKNOWN,Approach,White-throated swift,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,300,0
UNKNOWN,nan,Eastern meadowlark,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,50,0
UNKNOWN,nan,Yellow bittern,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,800,0
UNKNOWN,Climb,Unknown bird,UNKNOWN,-1,0
UNKNOWN,Climb,Unknown bird,UNKNOWN,4500,0
UNKNOWN,nan,Barn swallow,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Mourning dove,UNKNOWN,0,0
UNKNOWN,Approach,Chimney swift,UNKNOWN,2000,0
UNKNOWN,LANDING ROLL,Unknown bird,UNKNOWN,0,0
UNKNOWN,En Route,Unknown bird - large,UNKNOWN,11000,2
UNKNOWN,Approach,Yellow-crowned night-heron,UNKNOWN,100,0
UNKNOWN,Climb,European starling,UNKNOWN,-1,0
UNKNOWN,nan,Barn swallow,UNKNOWN,-1,0
UNKNOWN,Climb,Gulls,UNKNOWN,100,0
UNKNOWN,nan,Western meadowlark,UNKNOWN,-1,0
UNKNOWN,En Route,Unknown bird - large,UNKNOWN,1500,1
UNKNOWN,Take-off run,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,nan,Armadillo,UNKNOWN,-1,0
UNKNOWN,nan,American woodcock,UNKNOWN,-1,0
UNKNOWN,nan,American wigeon,UNKNOWN,-1,0
UNKNOWN,nan,Yellow bittern,UNKNOWN,-1,0
UNKNOWN,nan,Wilson's snipe,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - medium,UNKNOWN,400,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,nan,Barn swallow,UNKNOWN,-1,0
UNKNOWN,Take-off run,Unknown bird - small,UNKNOWN,0,0
UNKNOWN,Landing Roll,Western meadowlark,UNKNOWN,0,0
UNKNOWN,nan,Barn owl,UNKNOWN,-1,0
UNKNOWN,nan,Black-bellied plover,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Mourning dove,UNKNOWN,0,0
UNKNOWN,nan,Dickcissel,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird,UNKNOWN,3500,0
UNKNOWN,Approach,Gulls,UNKNOWN,200,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,100,0
UNKNOWN,nan,Swamp sparrow,UNKNOWN,-1,0
UNKNOWN,Approach,Unknown bird - small,UNKNOWN,200,0
UNKNOWN,nan,Killdeer,UNKNOWN,-1,0
UNKNOWN,nan,Killdeer,UNKNOWN,-1,0
UNKNOWN,nan,European starling,UNKNOWN,-1,0
UNKNOWN,Landing Roll,Mourning dove,UNKNOWN,0,0
UNKNOWN,Approach,Short-eared owl,UNKNOWN,20,0
UNKNOWN,nan,Mourning dove,UNKNOWN,-1,0
UNKNOWN,Climb,Laughing gull,UNKNOWN,41,0
